Date,Time of day,Sender,Content
05/13/2018,14:35:50,Me,"[{""HighlightLinks"":true,""MaxLinesNumber"":0,""Underline"":false,""Bold"":false,""Width"":1,""HighlightEmoticons"":true,""Type"":""txt"",""Size"":2,""Color"":""3289650"",""iOS_HighlightOnTap"":false,""Text"":""ON THE BALL GLOBAL by On The Ball Global Pty Ltd https:\/\/itunes.apple.com\/hr\/app\/on-the-ball-global\/id1316862421?mt=8"",""Italic"":false},{""iOS_bundleImageName"":null,""ImageUrl"":""https:\/\/is2-ssl.mzstatic.com\/image\/thumb\/Purple128\/v4\/84\/31\/80\/84318084-bd23-b420-589a-05246bd12f15\/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-4.png\/1200x630wa.jpg"",""Action"":{""name"":""openurl"",""parameters"":{""url"":""https:\/\/itunes.apple.com\/hr\/app\/on-the-ball-global\/id1316862421?mt=8""}},""ImageType"":""regular"",""iOS_imageContentMode"":1,""DownloadID"":null,""iOS_imageFormat"":null,""iOS_ShowPlayButton"":false,""Width"":1,""iOS_isEmbeddedVideoURL"":false,""Type"":""img"",""DisplayWidth"":400,""BucketName"":null,""iOS_HighlightOnTap"":true,""DisplayHeight"":400},{""HighlightLinks"":false,""MaxLinesNumber"":2,""Underline"":true,""Action"":{""name"":""openurl"",""parameters"":{""url"":""https:\/\/itunes.apple.com\/hr\/app\/on-the-ball-global\/id1316862421?mt=8""}},""Bold"":false,""Width"":1,""HighlightEmoticons"":true,""Type"":""txt"",""Size"":2,""Color"":""1470418"",""iOS_HighlightOnTap"":true,""Text"":""ON THE BALL GLOBAL on the App Store"",""Italic"":false},{""HighlightLinks"":false,""MaxLinesNumber"":0,""Underline"":false,""Action"":{""name"":""openurl"",""parameters"":{""url"":""https:\/\/itunes.apple.com\/hr\/app\/on-the-ball-global\/id1316862421?mt=8""}},""Bold"":false,""Width"":1,""HighlightEmoticons"":true,""Type"":""txt"",""Size"":1,""Color"":""8553090"",""iOS_HighlightOnTap"":false,""Text"":""itunes.apple.com"",""Italic"":false},{""Commands"":[{""name"":""ios_send_json_message"",""parameters"":{""mediaType"":""url"",""platform_key"":""ios"",""info"":""{\""ThumbnailWidth\"":0,\""ThumbnailHeight\"":0,\""URL\"":\""https:\\\/\\\/itunes.apple.com\\\/hr\\\/app\\\/on-the-ball-global\\\/id1316862421?mt=8\"",\""ContentType\"":\""text\\\/html\"",\""Type\"":\""default\"",\""Title\"":\""ON THE BALL GLOBAL on the App Store\"",\""ThumbnailContentType\"":\""image\\\/jpeg\"",\""ThumbnailURL\"":\""https:\\\/\\\/is2-ssl.mzstatic.com\\\/image\\\/thumb\\\/Purple128\\\/v4\\\/84\\\/31\\\/80\\\/84318084-bd23-b420-589a-05246bd12f15\\\/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-4.png\\\/1200x630wa.jpg\"",\""ContentLength\"":24734,\""Text\"":\""ON THE BALL GLOBAL by On The Ball Global Pty Ltd https:\\\/\\\/itunes.apple.com\\\/hr\\\/app\\\/on-the-ball-global\\\/id1316862421?mt=8\""}""}},{""name"":""copy"",""parameters"":{""str"":""ON THE BALL GLOBAL by On The Ball Global Pty Ltd https:\/\/itunes.apple.com\/hr\/app\/on-the-ball-global\/id1316862421?mt=8""}},{""name"":""ios_forward_json_message"",""parameters"":{""mediaType"":""url"",""info"":""{\""ThumbnailWidth\"":0,\""ThumbnailHeight\"":0,\""URL\"":\""https:\\\/\\\/itunes.apple.com\\\/hr\\\/app\\\/on-the-ball-global\\\/id1316862421?mt=8\"",\""ContentType\"":\""text\\\/html\"",\""Type\"":\""default\"",\""Title\"":\""ON THE BALL GLOBAL on the App Store\"",\""ThumbnailContentType\"":\""image\\\/jpeg\"",\""ThumbnailURL\"":\""https:\\\/\\\/is2-ssl.mzstatic.com\\\/image\\\/thumb\\\/Purple128\\\/v4\\\/84\\\/31\\\/80\\\/84318084-bd23-b420-589a-05246bd12f15\\\/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-4.png\\\/1200x630wa.jpg\"",\""ContentLength\"":24734,\""Text\"":\""ON THE BALL GLOBAL by On The Ball Global Pty Ltd https:\\\/\\\/itunes.apple.com\\\/hr\\\/app\\\/on-the-ball-global\\\/id1316862421?mt=8\""}"",""ios_forward_flags"":1,""platform_key"":""ios""}}],""Type"":""cmd"",""Width"":1},{""ios_URLMessageWithDirectLinkToGIF"":false,""ios_realMediaType"":""url"",""PreviewText"":""itunes.apple.com"",""TrackingData"":null,""FmType"":null,""PushText"":""ON THE BALL GLOBAL by On The Ball Global Pty Ltd https:\/\/itunes.apple.com\/hr\/app\/on-the-ball-global\/id1316862421?mt=8"",""PreviewTextIndex"":null,""PushTextIndex"":null,""Width"":1,""ios_slashKeyTracking"":null,""ios_embeddedMediaUrlType"":0,""Type"":""info"",""OnClick"":null,""ios_GroupPushText"":null,""ios_shouldBeProcessed"":false}]"
05/13/2018,15:06:55,Vareta,?
05/13/2018,15:07:11,Me,Poslao mi je trener iz grcke
05/13/2018,15:07:16,Me,Aplikacija za treniranje
05/13/2018,15:07:20,Me,Individualno
05/13/2018,15:07:23,Me,Za fudbal
05/13/2018,15:07:29,Vareta,Mozel na play store
05/13/2018,15:07:40,Me,Aa ja
05/13/2018,15:07:45,Me,Ti imas samsung
05/13/2018,15:07:47,Me,Pa probaj
05/13/2018,15:07:47,Vareta,Ja
05/13/2018,15:07:49,Me,Ne znam
05/13/2018,15:07:50,Vareta,Vazi
05/13/2018,15:07:52,Vareta,Hvala
05/26/2018,23:34:33,Me,3
05/27/2018,00:36:06,Vareta,?
05/27/2018,04:33:21,Me,3
05/27/2018,04:33:24,Me,I
05/27/2018,04:33:26,Me,13
05/27/2018,11:42:10,Vareta,Cestitamo
06/15/2018,06:10:44,Me,Bajrambarecola
06/15/2018,06:10:50,Me,Puno srece
06/15/2018,06:10:53,Me,Sve najbolje
06/15/2018,06:10:54,Me,(happy)
06/15/2018,09:35:52,Vareta,Allahrazjola i tebi bajrambarecola Role moj
06/15/2018,09:36:21,Vareta,Ppzdravi kuci
08/04/2018,18:58:43,Me,(happy)
08/04/2018,21:01:00,Vareta,Dobra vremena
08/04/2018,21:01:04,Vareta,Sta mai
08/04/2018,21:01:48,Me,S mora na more
08/04/2018,21:05:48,Vareta,Plaho ti to
08/04/2018,21:05:52,Vareta,Kako bi na Stonsima
08/04/2018,21:06:05,Me,Uuuuu
08/04/2018,21:07:24,Me,Vrh
08/04/2018,21:07:29,Me,Berlin je vrh
08/04/2018,21:07:36,Me,Ispricat cu ti kad dodjes
08/04/2018,21:11:00,Vareta,Vazi
08/21/2018,10:25:47,Me,"Bajram Serif Mubarek Olsun, sve najbolje :)"
08/21/2018,10:25:51,Me,Kad ces vamo?
08/21/2018,11:57:47,Vareta,Bajrambarecula
08/21/2018,11:57:53,Vareta,Ma Bog pitah
08/21/2018,11:58:23,Vareta,"Odbili su me za dozvolu radnu, tako da sam tu mozda za 10 dana a ako skontam.nesto onda u Oktobru"
08/21/2018,12:17:58,Me,Ma nek ti srede neki stalni posao
08/21/2018,12:18:00,Me,Ako mogu
08/21/2018,12:18:02,Me,Iz kluba
08/21/2018,12:18:12,Me,Pa igraj kao sporedno
08/21/2018,12:18:19,Me,Ne vracaj seeeee
08/21/2018,12:18:23,Me,(eek)
08/21/2018,13:12:41,Vareta,Hahahahahha
08/21/2018,13:12:43,Vareta,Ce vidimo
08/21/2018,13:12:55,Vareta,Evo sad je napeto pa valjda ce se rijesit sve ako Bog da
08/28/2018,10:32:06,Me,Kako ide?
08/28/2018,10:32:30,Me,Bpgati jel mi mozes nabrojati ili poslati sta si sve ti radio za koljeno
08/28/2018,10:32:37,Me,Ja opet imam problema s njim
08/28/2018,10:33:01,Me,Jesi uspio zavrsiti to oko dozvole?
08/28/2018,10:36:34,Vareta,Ma evo zavrsavam
08/28/2018,10:36:49,Vareta,Zalit cu se na tu odluku pa cemo vidjeti
08/28/2018,10:37:16,Vareta,Ma brate nisam imao nikakv sad tacan program nego sam treniro
08/28/2018,10:37:20,Vareta,Jacao ga
08/28/2018,10:37:22,Vareta,Plivo
08/28/2018,10:37:30,Vareta,U bazenu radio one vjezbe sto sam ti pokazao
08/28/2018,10:37:42,Me,Pa sta si radio
08/28/2018,10:37:49,Me,Ono sjedanje ustajanje s jednom nogom
08/28/2018,10:37:52,Me,Cucnjeve
08/28/2018,10:37:52,Vareta,Sve misice u nogama sam radio
08/28/2018,10:38:00,Me,Nesto je bilo ono s trakom sjecam se
08/28/2018,10:39:04,Vareta,"Zavezes onu traku za stub u teretani, nadji onu srednju ne sjecam se koja je boja, i stavi je oko koljena, idmakni se od stuba toliko da osjetis da je dobro zategnuto i radis cucnjeve na jednoj nozi"
08/28/2018,10:39:31,Me,Kako ti je sad koljeno?
08/28/2018,10:39:38,Me,Mozes li ga saviti skroz nazad?
08/28/2018,10:40:50,Me,"Ako si u guzvi, javi se kad mozes"
08/28/2018,10:41:06,Vareta,Ma nisam u guVi
08/28/2018,10:41:11,Vareta,Odo na trening
08/28/2018,10:41:14,Vareta,Mogu
08/28/2018,10:41:33,Vareta,Mada npr kad sjednem na njega osjetim malo zatezanje
08/28/2018,10:41:49,Vareta,Al kad ono skroz sjednem na njega kao nor u dzamiji
08/28/2018,10:42:04,Me,Ma ja
08/28/2018,10:42:07,Me,Tako i mene
08/28/2018,10:42:13,Me,Al ja ne mogu svom tezinom na njega
08/28/2018,10:42:19,Me,Al dobro jos je svjeze
08/28/2018,10:42:22,Me,3 sedmice
08/28/2018,10:42:34,Vareta,Sta 3 sed
08/28/2018,10:42:43,Me,Ma otislo mi koljeno
08/28/2018,10:42:49,Me,Jos ono sto sam operisao
08/28/2018,10:42:52,Me,Samo
08/28/2018,10:42:55,Me,Na terminu
08/28/2018,10:42:57,Me,Ma fuj
08/28/2018,10:43:05,Me,Odoh raditi te vjezbe
08/28/2018,10:43:15,Me,Hvala ti
08/28/2018,10:43:32,Me,Ne do ti bog da dodjes i da se ne javis odmah
08/28/2018,10:43:37,Vareta,Ma ja sam skonto brate da ako hoces lopte da ugras sa nasim koljenima moras radit noge vazda
08/28/2018,10:43:40,Vareta,I to ti je to
08/28/2018,10:43:49,Me,To i ja sad shavtam
08/28/2018,10:43:51,Vareta,Moras ojacat misice oko njega
08/28/2018,10:43:55,Me,Ne samo lopte sto je najtuznije
08/28/2018,10:44:12,Vareta,Ma ja
08/28/2018,10:44:42,Vareta,Hajdee treniraj odo i ja
08/28/2018,10:44:45,Vareta,Ciaooo
09/25/2018,14:19:31,Me,Kako ide dinoooooo
09/25/2018,15:23:49,Vareta,Ide ide
09/25/2018,15:23:54,Vareta,Kod tebe Eroleeeeew
09/25/2018,15:32:29,Me,Kotrlja seee
09/25/2018,15:37:14,Me,Kako koljeno?
09/25/2018,15:37:18,Me,Kako igras?
09/25/2018,15:37:24,Me,Kako generalno?
09/25/2018,15:55:30,Vareta,Ma sve super
09/25/2018,15:55:39,Vareta,Mane problema
09/25/2018,15:55:51,Vareta,Osvojili smo ovu ligu dva kola prije kraja
09/25/2018,15:55:57,Vareta,Jos malo sam kuco ako Bog da
09/25/2018,15:55:59,Vareta,I tako
11/09/2018,11:17:46,Me,Gdje si
11/09/2018,11:17:59,Me,Hoces na kafu?
11/20/2018,15:49:46,Me,Zvao nas je lede
11/20/2018,15:49:54,Me,Da oko 7 idemo s njim
11/20/2018,15:49:58,Me,Casti zbog auta
11/20/2018,15:50:05,Me,Kaze da ti kazem da te je zvao
11/20/2018,15:50:15,Me,Ali je bas u guzvi
11/20/2018,15:50:21,Me,Pa da ti ja javim
11/20/2018,15:50:26,Me,Pa da ti ja javim
11/20/2018,16:25:48,Vareta,Ja ne mogu imam veceras rodjendan jednom rodjaku
11/20/2018,16:25:52,Vareta,U 7
11/20/2018,16:26:25,Me,Ok onda
11/20/2018,19:21:16,Me,Novo stanje
11/20/2018,19:22:54,Vareta,Pice male
11/20/2018,19:23:04,Me,Brate
11/20/2018,19:23:08,Me,Ne mozemo hodati
11/20/2018,19:23:17,Me,Sve long island ice tea
11/20/2018,19:23:21,Me,A pozvan si jos
11/20/2018,19:23:24,Me,A kad neces...
11/20/2018,19:24:25,Vareta,Evo mog long islanda
11/20/2018,19:25:57,Vareta,Ako ovo ubrzam zvat cu vas
11/20/2018,19:41:41,Vareta,Pickeeeeeeeeeee
11/20/2018,19:41:47,Vareta,Bil pomezili malo
11/20/2018,19:54:40,Vareta,Nista ne kontam
11/20/2018,19:54:49,Vareta,Al vidim dobro
11/20/2018,20:21:24,Me,Kaze da je on pojeo jutros tu mezu
11/20/2018,20:22:06,Vareta,"Eeee domaca sudzuka, domaci travnicki"
11/20/2018,20:22:10,Vareta,Ofo ono
11/20/2018,20:37:51,Me,A sta ces
11/20/2018,20:38:13,Me,Pored long island ice teaeva
11/20/2018,20:39:04,Vareta,Pivoooooooooo
11/20/2018,20:39:09,Vareta,Etosta cu
11/20/2018,22:34:30,Me,E nek si nas izbjego
11/20/2018,22:34:44,Me,Unazadibili bi te 3 godine
11/20/2018,22:34:56,Vareta,E nek sam onda
11/20/2018,22:35:11,Me,Mada steta
11/20/2018,22:35:14,Me,Al hajd
11/20/2018,22:35:28,Vareta,Bice bice
11/20/2018,22:35:48,Me,Nekad valjda
11/20/2018,22:36:03,Me,"10 godina, 10 godina"
11/20/2018,22:36:17,Vareta,Jah
11/20/2018,22:36:34,Me,(happy)
11/26/2018,14:54:18,Me,Ne mogu pricati
11/26/2018,14:54:39,Me,Sutra je ledetu rodjendan
11/26/2018,14:54:47,Me,Hoces da ga odvedemo na bilijar
11/26/2018,14:54:55,Me,Dzaba bilijar
11/26/2018,14:55:00,Me,Svaki dan od 4-6
11/26/2018,14:55:05,Me,Na pofalicima
11/26/2018,14:55:13,Me,Taman ga castimo
11/26/2018,14:55:15,Me,?
11/26/2018,15:48:48,Vareta,Ici cemo vazi
11/27/2018,13:02:02,Me,Hej
11/27/2018,13:02:13,Me,Meni javili da imam predavanja danas
11/27/2018,13:02:15,Me,U 5
11/27/2018,13:02:18,Vareta,Hej hejhejdanas samok
11/27/2018,13:02:23,Vareta,Znam sve
11/27/2018,13:02:28,Vareta,Hos poslije
11/27/2018,13:02:36,Me,Al ne znam do kad su
11/27/2018,13:02:40,Me,To je najveci belaj
11/27/2018,13:03:01,Vareta,Nazovi onda njega i dogovorite se sve pa mi javni
11/27/2018,13:03:37,Me,Ok ok
11/27/2018,13:03:45,Me,"Ako ti mozes, mislim izadji s njim"
11/27/2018,13:04:14,Me,Ja cu probati vidjeti da izadjem ranije ili nesto
11/27/2018,13:04:16,Vareta,M zakedno vemo
11/27/2018,13:04:17,Me,Ako nista onda sutra
11/27/2018,13:04:28,Vareta,Svakako se alkoholizirati necemo
11/27/2018,13:04:31,Vareta,Puno
11/27/2018,13:04:35,Vareta,Sa njim se dog
11/27/2018,13:04:37,Me,Ma ja
11/27/2018,13:04:41,Vareta,Pa mi javi
11/27/2018,13:07:43,Me,Hajde veceras onda
11/27/2018,13:07:50,Me,On uzeo prvu smjenu
11/27/2018,13:07:54,Vareta,Kad
11/27/2018,13:07:54,Me,Zbog mene
11/27/2018,13:08:43,Me,Ma ja ne znam kad ovo zavrsava jebo ga svak
11/27/2018,13:09:07,Vareta,Pa eto u po price ces valjda saznat
11/27/2018,13:09:09,Vareta,Pa javi
11/27/2018,13:09:27,Me,"Ugl, eto utakmicu da gledamo"
11/27/2018,13:09:38,Vareta,Hajdeeee
11/27/2018,13:10:39,Vareta,Haj
11/27/2018,20:10:18,Me,Ja sam gotov
11/27/2018,20:10:24,Me,Ja sam gotov
11/27/2018,20:57:56,Me,Mi smo u barhani
11/27/2018,20:58:02,Me,Pa naleti
11/28/2018,00:49:37,Me,Hej
11/28/2018,00:49:46,Me,Lede me zvao prije 10 min
11/28/2018,00:49:50,Me,Jel sve ok?
11/28/2018,00:50:19,Vareta,Beli da se javi fa je dosao
11/28/2018,00:50:23,Vareta,I mene je zvao
11/28/2018,00:51:04,Me,Aa ok
11/28/2018,00:51:12,Me,Hajde nista onda
11/28/2018,00:51:18,Me,Sretno jos jednom sutra
11/28/2018,00:51:23,Vareta,Hvalaa
12/06/2018,20:40:07,Me,Kako ide ?
12/06/2018,20:40:16,Me,Jesi zadovoljan ?
12/06/2018,20:53:41,Vareta,Ma dobro je
12/06/2018,20:53:59,Vareta,Bicu zadovoljan ako Bog da kad potpisem
12/06/2018,20:54:12,Me,To majsta
12/06/2018,20:54:15,Me,(happy)
12/07/2018,15:53:34,Me,Vareee
12/07/2018,15:53:41,Me,Hajde sa nama na savnike za vikend
12/07/2018,15:53:49,Me,"Idemo ja lede, plaki i coma"
12/07/2018,15:53:56,Me,Rostilj bacimo
12/07/2018,15:54:03,Me,Ja i lede cemo spavati gore
12/07/2018,15:54:15,Me,Plaki ce se vratiti s tobom odmah poslije
12/07/2018,15:54:25,Me,Comi jos ne zna hoce li spavat ili ne
12/07/2018,16:08:38,Vareta,Brate tu sam z vikend samo i volio bih biti u Sarajvu
12/07/2018,16:08:41,Vareta,Iskreno
12/07/2018,16:58:40,Me,Aaa jos jednu sedmicu trenirad
12/15/2018,15:23:36,Me,Gdje si ?
12/15/2018,15:23:40,Me,Jesi gotovV
12/19/2018,22:00:18,Me,Bate bate
12/19/2018,22:00:27,Me,Odoh sutra termin da probam igrati
12/19/2018,22:00:46,Me,Ces mi moci vratiti dres?
12/19/2018,22:02:21,Vareta,Naravno da cu moci
12/19/2018,22:02:27,Vareta,Kad ti je termin
12/19/2018,22:02:41,Me,U 8
12/19/2018,22:02:46,Vareta,Ok
12/19/2018,22:03:09,Me,Jesi nasao nekog za predstavu ?
12/19/2018,22:03:18,Me,Ja tek u pola 9 kuci dosao
12/19/2018,22:03:21,Vareta,Poveo Saru
12/19/2018,22:03:28,Me,Pa hajde
12/19/2018,22:03:36,Me,Familijsko druzenje
12/19/2018,22:03:49,Vareta,Bas tako
12/20/2018,13:28:30,Me,Shishkata ?
12/21/2018,15:52:29,Me,Dzes ?
12/21/2018,15:54:32,Vareta,Evo izasao izkuce
12/25/2018,14:47:52,Me,Jwsi citao zovem se el diego
12/25/2018,14:47:55,Me,Od maradone ?
12/25/2018,14:48:16,Vareta,Kaka je
12/25/2018,14:48:25,Me,A kakva ce biti
12/25/2018,14:48:26,Vareta,Nisam ja njegov fan islreno
12/25/2018,14:48:29,Me,Maradona brate
12/25/2018,14:48:34,Vareta,On je meni odvratan
12/25/2018,14:48:43,Me,Cuj to??
12/25/2018,14:48:48,Me,Sta ja znam
12/25/2018,14:48:54,Me,Prica lijepo o fudbalu
12/25/2018,14:57:09,Me,?
12/25/2018,14:58:55,Vareta,Daj mi tog Dijega
12/25/2018,14:59:04,Vareta,I ovu Kazino
12/25/2018,14:59:10,Vareta,Zahvaljujem
12/25/2018,15:05:47,Me,Vazi
12/25/2018,15:06:27,Me,Puzo ti je napisao kuma
12/25/2018,15:06:29,Me,Samo da znas
12/25/2018,15:06:40,Vareta,A znm
12/25/2018,15:06:52,Vareta,Al kazu da nako pise
12/25/2018,15:06:54,Vareta,Sta ti mislis
12/25/2018,15:07:06,Me,Davno sam je citao
12/25/2018,15:07:13,Me,Zab sam iskreno
12/25/2018,15:07:31,Me,Znam da mi je bilo dobro kad ovaj jedan umre
12/25/2018,15:07:39,Me,Al nisam siguran jel to ta knjiga
12/25/2018,15:07:45,Me,Ili je to sicilijanac
12/25/2018,15:07:57,Vareta,Daj ti meni sve tri
12/25/2018,15:07:59,Vareta,Ha ja
12/25/2018,15:08:05,Vareta,Pa cu ja odluciti
12/25/2018,15:08:44,Me,Dokle si
12/25/2018,15:08:46,Me,?
12/25/2018,15:09:21,Vareta,Evo treba Aleđ da mw pokupi
12/25/2018,17:24:46,Me,Zakasnio
12/25/2018,17:24:51,Me,Nema karata vise
12/25/2018,17:24:56,Me,Nema kina
12/25/2018,17:25:08,Me,(prayer_hands)
12/25/2018,17:26:48,Vareta,Hahahahahahhaa
12/25/2018,17:26:55,Vareta,Ironija zivota
12/25/2018,17:27:21,Vareta,Karte se rezervisi mojErole
12/25/2018,17:27:23,Vareta,Hahahahahahahhahahaha
12/25/2018,17:27:50,Me,Ironija ?
12/25/2018,17:29:53,Vareta,Ironija ??
12/25/2018,17:37:34,Me,Hajde treniraj
12/25/2018,17:44:05,Vareta,(pointer)
12/27/2018,12:17:57,Me,Kako idu knjige ?
12/27/2018,14:13:39,Vareta,Idu idu
12/27/2018,14:13:43,Vareta,Ko djeca iz skole
12/28/2018,17:04:19,Me,Lede kaze nece da ide
12/28/2018,17:04:24,Me,Nema para za gorivo
12/28/2018,17:30:33,Me,Ako meni spadne temp
12/28/2018,17:30:37,Me,Idemo s njim
12/28/2018,17:30:43,Me,Platit cemo mu 20 za gorivo
12/28/2018,17:30:45,Me,Hoces ?
12/28/2018,17:31:07,Vareta,I on je bolestan sad mi je reko
12/28/2018,17:31:13,Me,A i meni je
12/28/2018,17:31:18,Me,Evo sad mu pisem
12/28/2018,17:31:22,Me,Pa da vidim sta kaze
12/28/2018,17:32:10,Vareta,"Ne moras nista gledati, snaci cu se"
01/02/2019,00:41:16,Me,Hajde sutra
01/02/2019,00:41:22,Me,Ako se oporavis od bombaj stampe
01/02/2019,00:41:25,Me,Na kafu
01/07/2019,13:54:10,Me,Jesi otisao ???
01/07/2019,13:54:23,Me,Ja sam skroz zaboravio na datume
01/07/2019,13:54:53,Me,"Ako jesi, ne trebam ti po 1000 put govoriti sretno"
01/07/2019,13:55:02,Me,Znas vise i sam
01/07/2019,13:55:17,Me,"Ako nisi, daj da se vidimo prije nego odes"
01/07/2019,14:22:41,Vareta,Otiso sam evo jutros
01/07/2019,14:22:45,Vareta,Hvalaaa hvalaaa
01/07/2019,14:27:15,Vareta,Jaceeeee
01/07/2019,14:28:24,Vareta,To je ta
01/11/2019,00:25:33,Me,Jao
01/11/2019,12:46:31,Vareta,Ludiloooooo
01/11/2019,12:46:49,Vareta,Sad cemo vidjeti Ole Gunara
01/20/2019,10:41:35,Me,Vjerujes da sam te sanjao u mostaru
01/20/2019,10:41:41,Me,Kako ide?
01/20/2019,10:41:56,Me,Kad idete na pripreme ?
01/20/2019,16:17:40,Vareta,Hhahhhha
01/20/2019,16:17:47,Vareta,Amin da naslutis
01/20/2019,16:17:54,Vareta,28 bi trebao ako ostanem
01/21/2019,08:20:12,Me,https://www.youtube.com/watch?v=fgn1DAwYC7o&feature=share
01/21/2019,08:20:23,Me,Zbog ceg sam poceo fudbal pratiti
01/21/2019,12:24:33,Vareta,Ljepota
01/27/2019,21:53:39,Me,Ides li sutra ?
01/27/2019,22:45:36,Vareta,"Ne idem, nisam potpisao"
01/27/2019,22:46:45,Me,Ma seljaci dino
01/27/2019,22:46:56,Me,Jesi dosao davno ?
01/27/2019,22:47:42,Me,"Ustvari, nebitno"
01/27/2019,22:48:00,Me,"Hajde kad budes mogao, zovi"
01/27/2019,23:27:19,Vareta,Vazi
01/29/2019,13:13:34,Me,Hej
01/29/2019,13:13:38,Me,Bio na intervjuu
01/29/2019,13:44:02,Me,Dokle si ?
01/29/2019,13:54:49,Vareta,Ebo me idem prema gradu
01/30/2019,17:56:12,Me,14. Februara
01/30/2019,17:56:16,Me,Ako budes ovdje
01/30/2019,17:56:29,Me,Ima maca u domu mladih
01/30/2019,17:57:07,Vareta,Jel Sunce tudjeg neba
