Date,Time of day,Sender,Content
03/30/2019,16:41:41,Me,Aaaaa
04/01/2019,12:55:06,Me,Kad ce vam se stabilizirati 4g da se uzima to
04/01/2019,12:55:08,Me,(happy)
04/04/2019,14:33:40,Me,Kad ces kuci danas ?
04/04/2019,15:00:38,Enes,16:10h vjerovatno. Dođi do Nagiba.
04/04/2019,15:01:44,Me,Ona buregdzinica ?
04/04/2019,15:01:55,Enes,Ja.
04/04/2019,15:02:00,Me,Vaziiiii
04/04/2019,15:03:27,Enes,"Radi na Malti i ne zna ko je, sta je Nagib. (crazy)"
04/04/2019,15:03:46,Me,Izvini molim te
04/04/2019,15:04:04,Me,Nisam u zivotu vise vremena proveo ovdje nego sad
04/04/2019,15:04:12,Me,Cuj kaze dodji do nagiba
04/04/2019,15:04:25,Me,Ko da je ajfelov toranj
04/04/2019,15:04:31,Me,Morao guglati sta je nagib
04/04/2019,15:05:03,Enes,"It's ok, oprošteno ti je."
04/07/2019,09:19:43,Enes,"Indira061/381-975033/649-122radi od danas. Nek je nazove i dogovore se, cujemo se,pozdrav."
04/07/2019,09:21:07,Enes,Eto najbolje da nazoves i dogovoris kad ti odgovara.
04/07/2019,09:25:24,Me,Vaziiii
04/07/2019,09:25:29,Me,Hvalaa
04/07/2019,09:25:34,Me,Kad zavrsavas danas ?
04/07/2019,09:26:44,Enes,16:20h ne mogu prije.
04/07/2019,09:26:55,Me,Super
04/07/2019,09:27:03,Me,(wink)
04/07/2019,16:15:54,Me,Krecem
04/07/2019,16:16:16,Enes,Ok
04/08/2019,15:27:03,Me,Kad cemo danas ?
04/09/2019,16:02:25,Me,Haloo ?
04/09/2019,16:10:58,Enes,Hocemo li?
04/09/2019,16:11:21,Me,Evo sekund da zavrsim
04/09/2019,16:11:24,Me,Pa izlazim
04/09/2019,16:11:27,Enes,Ok
04/09/2019,16:12:00,Enes,Nisam ni ja jos.
04/10/2019,15:55:29,Me,Samo reci vrijeme i mjesto
04/10/2019,15:56:44,Enes,Mjesto znas a vrijeme je danas 16:25.
04/10/2019,15:57:03,Me,To je sve sto mi treba
04/10/2019,16:21:35,Me,"Enci, ja sam jos gore"
04/10/2019,16:21:46,Me,Nesto rade jos na ovom mom kodu
04/10/2019,16:21:51,Me,Pa me stid izaci
04/10/2019,16:23:00,Enes,"Onda sačekaj. Ja ću sad izaći, nazovem te sa parkinga."
04/10/2019,16:25:52,Me,Evo izlsziiim
04/10/2019,16:31:53,Me,Tuuu
04/10/2019,16:32:25,Enes,Ok
04/11/2019,16:15:40,Enes,Hej
04/11/2019,16:16:21,Me,Reci
04/11/2019,16:16:25,Me,Jesi me to zaboravio
04/11/2019,16:18:56,Me,Je li bolaaaan
04/11/2019,16:19:04,Me,Nema veze ako si otisao
04/11/2019,16:19:09,Me,Mogu bicom
04/11/2019,16:19:25,Enes,Nisam. Evo sad ću.
04/11/2019,16:26:48,Me,Eto me za 5 min
04/11/2019,16:27:59,Enes,Na drugom sam parkingu.
04/14/2019,15:59:40,Me,Kad cemo danas ?
04/14/2019,15:59:47,Me,Necu kasniti obecavam
04/14/2019,15:59:49,Me,(happy)
04/14/2019,16:00:04,Enes,Uskoro.
04/14/2019,16:00:20,Enes,10tak min
04/21/2019,14:07:23,Me,Hocemo skupa ?
04/21/2019,14:13:56,Enes,Može naravno.
04/21/2019,16:03:54,Me,Kad cemo ?
04/21/2019,16:20:33,Me,Eto meee
04/22/2019,15:38:31,Me,Idemo ?
04/22/2019,15:45:59,Enes,Naravno
04/22/2019,16:47:22,Me,Kuci
04/23/2019,10:57:05,Me,Enci
04/23/2019,10:57:13,Me,Mene nesto stomak uhvatio
04/23/2019,10:57:17,Me,Muka mi od jutris
04/23/2019,10:57:22,Me,Nisam otisao
04/23/2019,10:57:29,Me,A mama mi ostavila pare za jorgan
04/23/2019,10:57:45,Me,"Pa ako hoces sacekaj sutra, prekosutra"
04/23/2019,10:57:48,Me,Da to odradimo
04/23/2019,10:58:00,Me,Ili kako god si planirao
04/25/2019,15:29:50,Me,Čmol ?
04/25/2019,15:48:24,Enes,Ćemo
04/25/2019,15:50:43,Me,Koliko sati ?
04/25/2019,15:51:33,Enes,16:15
04/28/2019,14:20:31,Me,Enci
04/28/2019,14:20:54,Me,Bil mi mogli krenuti sekund ranije
04/28/2019,14:21:08,Me,Da stignem oko 4:30 do pozorista
04/28/2019,14:21:11,Me,Moram na fax nesto
04/28/2019,14:21:13,Enes,"Ne, na žalost."
04/28/2019,14:21:23,Me,Ok
04/28/2019,14:21:27,Me,Onda cu ja ranije
04/28/2019,14:21:31,Me,Da me ne cekas
04/28/2019,14:21:54,Enes,Najranije u 16:40h.
04/28/2019,14:21:59,Me,Uh
04/28/2019,14:22:02,Me,Nista onda svakako
04/28/2019,14:22:09,Enes,Ok
05/05/2019,15:31:35,Enes,Ja ću danas 15:45h.
05/05/2019,15:31:47,Me,Uh
05/05/2019,15:31:50,Me,Mogao bih i ja
05/05/2019,15:32:01,Me,Jel da krenem ?
05/05/2019,15:33:26,Enes,Moram u granap samo. Najkasnije u 16h.
05/05/2019,15:33:46,Me,Ok
05/05/2019,15:33:53,Enes,OK
05/05/2019,15:34:01,Me,Izaci cu ja u 15 do 4
05/06/2019,16:01:17,Me,Jesi to gotov ?
05/06/2019,16:01:40,Enes,Izlazim
05/06/2019,16:01:44,Me,Evo izlazim i ja
05/06/2019,16:01:52,Enes,Ok
05/07/2019,16:33:05,Me,Joj izvini
05/07/2019,16:33:07,Me,Zab ti javiti
05/07/2019,16:33:10,Me,Nisam danas isao
05/07/2019,16:33:17,Me,Imam ispit pa ostao kuci
05/07/2019,16:57:02,Enes,Ok
05/09/2019,16:09:02,Me,Jesi to otisao ??
05/09/2019,16:09:23,Enes,Ne jos.
05/09/2019,16:09:35,Me,Kad si kontao ?
05/09/2019,16:09:53,Enes,Sad.
05/09/2019,16:10:10,Me,Evo izlaziiiiim
05/09/2019,16:10:28,Enes,OK.
